,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,cluster,cluster_color,cluster_dist
19398,9541800065,20140609T000000,625000,3,1.75,2210,16200,1.0,0,0,3,8,1390,820,1958,0,98005,47.5924,-122.175,2050,16200,0,red,9804.229269330168
19399,7202330790,20140618T000000,535000,3,2.0,2120,4080,2.0,0,0,3,7,2120,0,2003,0,98053,47.682,-122.037,2280,4080,4,lightred,4917.936659766991
19400,7335400065,20141218T000000,229950,4,1.5,1570,6717,1.0,0,0,5,6,1570,0,1911,0,98002,47.307,-122.217,1140,6716,1,blue,3446.215895171958
19401,1313500090,20150423T000000,229999,3,1.75,1310,6960,1.0,0,0,4,7,1310,0,1974,0,98092,47.2761,-122.153,1580,7200,1,blue,6593.721473110139
19402,1797500600,20140825T000000,850000,5,3.5,3150,4120,2.0,0,0,3,8,2460,690,1911,2007,98115,47.6754,-122.315,2080,4160,5,orange,2823.8775056145855
19403,5561301220,20140610T000000,589900,4,4.5,3870,35889,2.0,0,0,3,10,2530,1340,2001,0,98027,47.4677,-122.01,3020,35366,2,gray,9322.490233092223
19404,5700002165,20141030T000000,513000,2,1.0,1840,4322,1.0,0,0,4,7,1160,680,1914,0,98144,47.5764,-122.289,1750,4322,0,red,1549.6128788382307
19405,9202650040,20140926T000000,401000,3,1.0,1120,8321,1.0,0,0,4,6,1120,0,1941,1987,98027,47.5631,-122.091,1980,8671,2,gray,8929.598666542399
19406,7211401975,20140905T000000,260000,3,2.5,1440,2500,2.0,0,0,3,7,1440,0,2006,0,98146,47.511,-122.359,1440,5000,0,red,7438.158847392747
19407,126039394,20150508T000000,525000,4,2.75,2300,26650,1.0,0,0,4,8,2300,0,1950,0,98177,47.7771,-122.362,2000,9879,5,orange,9021.336173349171
19408,3204800150,20150320T000000,470000,3,3.5,2070,11658,1.0,0,0,4,8,1370,700,1977,0,98056,47.537,-122.178,1930,8744,0,red,9555.461443212665
19409,7686204750,20150121T000000,205000,4,1.5,1420,8063,1.0,0,0,3,7,940,480,1962,0,98198,47.4174,-122.316,1330,7515,3,darkred,8698.154089962785
19410,7524950900,20150210T000000,620000,3,2.25,2010,7495,1.0,0,0,4,8,1570,440,1979,0,98027,47.5613,-122.083,2050,8402,2,gray,8302.848165733265
19411,7211400850,20140811T000000,229000,3,1.5,1200,5000,1.0,0,0,3,6,1200,0,1979,0,98146,47.5122,-122.357,1440,2500,0,red,7241.032566293307
19412,8024202520,20140509T000000,445000,2,2.0,1150,6634,1.0,0,0,3,7,860,290,1940,0,98115,47.7001,-122.309,1680,6892,5,orange,1180.4759345584985
19413,7340600068,20140514T000000,215000,2,1.0,1240,7200,1.0,0,0,3,7,1240,0,1967,0,98168,47.4971,-122.282,1130,9200,3,darkred,5418.6901159457475
19414,8682260850,20140729T000000,504975,2,2.5,1900,4871,2.0,0,0,3,8,1900,0,2005,0,98053,47.7132,-122.034,1640,4780,4,lightred,6043.843917861483
19415,6804600720,20140801T000000,495000,4,2.25,2350,10072,2.0,0,0,3,8,2350,0,1980,0,98011,47.7628,-122.168,2210,9687,4,lightred,9986.532258826472
19416,1865820300,20150311T000000,205000,3,1.0,1120,8342,1.0,0,0,4,7,1120,0,1976,0,98042,47.3732,-122.116,1190,6660,1,blue,7165.850829944674
19417,3163600076,20140730T000000,152275,1,1.0,1020,6871,1.0,0,0,3,6,1020,0,1937,1946,98146,47.5051,-122.338,1260,6933,0,red,7193.649249262365
19418,5418500650,20150325T000000,586000,4,2.25,1930,8338,1.0,0,0,3,8,1930,0,1968,0,98125,47.7026,-122.285,2280,7616,5,orange,2991.090175087901
19419,8682220230,20141017T000000,779950,2,2.5,2680,7625,1.0,0,0,3,9,2680,0,2002,0,98053,47.7094,-122.024,2310,7395,4,lightred,6500.44676165157
19420,3578401210,20141218T000000,557000,4,1.75,2660,11315,2.0,0,0,4,8,2660,0,1983,0,98074,47.6204,-122.044,1980,11315,4,lightred,8370.977837636967
19421,9122001225,20141029T000000,610000,4,2.25,2200,7200,1.0,0,2,4,8,1220,980,1958,0,98144,47.5818,-122.296,1940,6000,0,red,1975.5127382725059
19422,5667100025,20140708T000000,405000,3,1.5,1010,7683,1.5,0,0,5,7,1010,0,1953,0,98125,47.72,-122.318,1550,7271,5,orange,2288.605387867026
19423,5089700750,20140509T000000,320000,4,2.25,2310,7490,2.0,0,0,3,8,2310,0,1980,0,98055,47.4379,-122.192,2310,8480,3,darkred,4073.7307703093484
19424,3331500650,20140919T000000,356000,3,1.0,920,3863,1.0,0,0,3,6,920,0,1970,0,98118,47.5524,-122.27,1080,5150,0,red,2524.9799624093507
19425,9528102865,20150226T000000,794500,5,3.0,3030,4120,1.5,0,0,4,7,1930,1100,1913,0,98115,47.6771,-122.319,1280,3090,5,orange,2574.968625531173
19426,6928000590,20140508T000000,349000,3,1.75,1590,9620,1.0,0,0,3,7,1590,0,1988,0,98059,47.4815,-122.152,2980,9398,3,darkred,5802.033942356554
19427,1423069162,20140604T000000,549000,4,2.25,2740,88426,2.0,0,0,3,7,2740,0,1991,0,98027,47.4734,-122.006,2740,62726,2,gray,8629.499948038741
19428,7877400245,20140718T000000,193000,3,1.0,960,10761,1.0,0,0,4,6,960,0,1962,0,98002,47.2819,-122.224,960,10761,1,blue,6079.69097986272
19429,7430500301,20141016T000000,700000,3,1.5,2240,7227,2.0,0,1,3,9,1440,800,1977,0,98008,47.6208,-122.093,3150,16150,4,lightred,7120.202567000901
19430,7852010900,20150324T000000,523000,3,2.5,2400,6182,2.0,0,0,3,8,2400,0,1998,0,98065,47.5363,-121.87,2420,5829,2,gray,7923.773079951058
19431,4022900652,20141118T000000,565000,5,3.25,2860,20790,1.0,0,0,4,7,1800,1060,1965,0,98155,47.7757,-122.295,1920,9612,5,orange,8714.573899292336
19432,7852030790,20150505T000000,500000,4,2.5,2960,5027,2.0,0,0,3,7,2960,0,2000,0,98065,47.5328,-121.881,2760,5500,2,gray,7191.909008789403
19433,3528900330,20140707T000000,1450000,4,3.25,3770,4103,2.0,0,0,5,9,2710,1060,1925,0,98109,47.641,-122.349,2560,4160,5,orange,6799.094619338857
19434,2623069106,20150219T000000,710000,6,3.5,3830,68825,2.0,0,0,3,9,3830,0,1995,0,98027,47.4574,-122.003,2410,68825,2,gray,10300.925524367267
19435,88000173,20141015T000000,333000,4,2.0,2750,9001,1.0,0,0,3,8,2750,0,2008,0,98055,47.457,-122.189,1340,11050,3,darkred,2968.5927312842978
19436,3179102305,20140717T000000,580000,3,1.75,2100,6874,1.0,0,0,3,7,1300,800,1943,0,98115,47.6724,-122.279,2220,5912,5,orange,4594.53440286621
19437,5379803386,20140801T000000,289950,4,1.75,1500,8400,1.0,0,0,3,7,1200,300,1956,0,98188,47.4531,-122.273,1780,9913,3,darkred,3838.660907420428
19438,8127700845,20150219T000000,375000,2,1.0,710,4618,1.0,0,1,3,5,710,0,1925,0,98199,47.64,-122.394,1810,4988,5,orange,8442.563871482243
19439,8562901010,20140926T000000,505000,2,3.0,2770,10800,1.5,0,0,5,8,1910,860,1984,0,98074,47.6082,-122.057,2140,10800,2,gray,9137.542553852954
19440,4058200915,20140721T000000,324950,3,1.75,2050,6720,1.0,0,2,3,7,1050,1000,1939,0,98178,47.5058,-122.235,2380,7260,3,darkred,4426.629583931149
19441,8861700110,20140714T000000,490000,4,2.25,1960,10275,2.0,0,0,3,7,1960,0,1965,0,98052,47.6887,-122.124,1560,10275,4,lightred,1669.1101771421927
19442,6822100155,20140512T000000,630000,4,2.0,1770,6000,2.0,0,0,5,7,1770,0,1911,1981,98199,47.6493,-122.401,1340,6000,5,orange,8016.671995393681
19443,3345700215,20140620T000000,595000,3,2.75,3290,22649,2.0,0,0,4,8,3290,0,1993,0,98056,47.5241,-122.193,2750,6119,3,darkred,6869.3855538829275
19444,582000644,20150501T000000,872500,4,2.0,1990,6000,1.0,0,0,3,9,1260,730,1956,2015,98199,47.6515,-122.397,1770,6000,5,orange,7631.671037784668
19445,6126601380,20150222T000000,490000,2,1.0,1760,5250,1.0,0,2,4,7,1000,760,1951,0,98126,47.5577,-122.379,1760,5400,0,red,6059.661683016128
19446,3303850330,20141216T000000,1900000,4,3.25,5080,27755,2.0,0,0,3,11,5080,0,2001,0,98006,47.5423,-122.111,4730,22326,2,gray,10291.720332536806
19447,3343902281,20150505T000000,310000,2,1.0,1020,8102,1.0,0,0,3,7,1020,0,1956,0,98056,47.5135,-122.193,1770,7291,3,darkred,5785.46937015384
19448,2023059052,20150504T000000,450000,3,1.0,1350,92721,1.0,0,0,2,6,1200,150,1946,0,98055,47.4657,-122.198,1860,8096,3,darkred,2100.6874195845853
19449,7504001430,20141023T000000,539000,3,1.5,1740,12000,2.0,0,0,3,9,1740,0,1974,0,98074,47.6276,-122.053,2580,12224,4,lightred,7337.287524009336
19450,9290850330,20140707T000000,888550,3,2.5,3540,38322,2.0,0,0,3,10,3540,0,1989,0,98053,47.6892,-122.048,3540,35926,4,lightred,4119.48165629943
19451,7955080300,20140714T000000,269950,3,2.5,1520,8720,1.0,0,0,3,7,1080,440,1981,0,98058,47.4267,-122.157,1720,7551,3,darkred,6812.807425268139
19452,3980300371,20140926T000000,142000,0,0.0,290,20875,1.0,0,0,1,1,290,0,1963,0,98024,47.5308,-121.888,1620,22850,2,gray,6741.905792403902
19453,3755100220,20140819T000000,300000,3,1.75,1310,9761,1.0,0,0,3,7,1310,0,1967,0,98034,47.721,-122.228,1490,9600,5,orange,7610.213599208925
19454,3425059076,20140922T000000,780000,2,3.25,3000,24004,1.0,0,0,3,10,2410,590,1952,0,98005,47.611,-122.157,4270,24506,4,lightred,9133.485365075467
19455,8728550150,20140715T000000,545000,3,2.5,2660,20369,2.0,0,0,3,8,2660,0,1992,0,98027,47.5234,-122.055,2720,12927,2,gray,6656.47728842348
19456,2108500110,20150415T000000,278000,3,2.25,2120,9804,2.0,0,0,3,7,2120,0,1994,0,98042,47.3596,-122.16,2120,7200,1,blue,3827.076995001546
19457,7941130110,20141201T000000,342000,3,2.25,1200,2845,2.0,0,0,3,7,1200,0,1986,0,98034,47.7151,-122.203,1220,2140,4,lightred,8248.4548743061
19458,1545807180,20150506T000000,190000,4,1.75,1900,9861,1.0,0,0,4,7,1900,0,1967,0,98038,47.3615,-122.057,1720,7967,1,blue,10407.31022323408
19459,1972200382,20141121T000000,387000,2,1.5,1010,948,3.0,0,0,3,8,1010,0,1999,0,98103,47.6529,-122.355,1330,1318,5,orange,5698.091635550397
19460,2473420100,20150304T000000,279950,3,2.25,1850,7480,2.0,0,0,3,7,1850,0,1978,0,98058,47.452,-122.159,1870,7480,3,darkred,5282.152899056227
19461,722059020,20150318T000000,550000,6,4.5,4520,40164,2.0,0,0,3,9,3580,940,1953,2008,98031,47.407,-122.216,2870,13068,3,darkred,6654.29502252704
19462,1626079154,20140520T000000,439000,3,2.0,2010,251341,2.0,0,0,3,8,1510,500,2003,0,98019,47.7416,-121.91,1780,108900,4,lightred,15745.530958209645
19463,1152000040,20141010T000000,774888,3,2.25,2420,23507,1.0,0,0,4,8,2420,0,1969,0,98027,47.5107,-122.027,2540,22257,2,gray,5737.587032012934
19464,5152960330,20140610T000000,480000,5,2.5,2732,9500,1.0,0,2,4,8,1870,862,1975,0,98003,47.3436,-122.323,2720,10000,1,blue,10319.755849473091
19465,6431000206,20140508T000000,835000,4,2.0,1910,6960,1.5,0,0,5,8,1910,0,1941,0,98103,47.6893,-122.348,1360,3300,5,orange,2102.1526346444807
19466,2397101185,20150303T000000,1500000,5,3.5,3520,5400,2.0,0,0,3,9,2400,1120,2008,0,98119,47.6364,-122.363,1360,3600,5,orange,7622.054567022581
19467,2922700865,20150326T000000,771000,4,2.0,2220,3760,1.5,0,0,4,7,1370,850,1929,0,98117,47.6876,-122.368,1620,3760,5,orange,3513.8320228117414
19468,3271800870,20140807T000000,1225000,4,2.25,2020,5800,1.0,0,3,4,9,1760,260,1941,0,98199,47.6471,-122.412,3100,5800,5,orange,8784.212511575643
19469,1562200090,20141017T000000,600000,4,2.5,2090,7290,1.0,0,0,5,8,1420,670,1966,0,98007,47.624,-122.142,2110,8436,4,lightred,7347.127424392174
19470,1431700210,20140702T000000,305000,3,1.0,1580,7424,1.0,0,0,3,7,1010,570,1962,0,98058,47.4607,-122.171,1710,7772,3,darkred,4178.2520164899
19471,2566300100,20150327T000000,1388000,5,1.75,2650,11340,1.0,0,0,3,8,2650,0,1955,0,98004,47.626,-122.213,2780,13204,0,red,9419.273098868389
19472,5379806155,20140910T000000,216500,3,1.0,1020,11652,1.0,0,0,4,6,1020,0,1971,0,98188,47.4459,-122.278,1690,11652,3,darkred,4534.341534802504
19473,952006857,20150122T000000,370000,3,2.5,1070,1219,2.0,0,0,3,7,720,350,2004,0,98116,47.5618,-122.384,1070,1254,0,red,6397.462755058256
19474,3792400110,20140630T000000,492650,4,1.75,2120,9786,1.0,0,0,3,8,1640,480,1967,0,98177,47.7753,-122.365,2310,8787,5,orange,8904.453165644756
19475,3755100540,20140725T000000,431200,5,1.75,1360,10609,1.0,0,0,3,7,1060,300,1966,0,98034,47.7203,-122.229,1490,9935,5,orange,7515.282332694375
19476,2122059014,20150409T000000,277500,4,2.0,1700,12048,2.0,0,0,3,7,1700,0,1990,0,98030,47.3748,-122.186,1960,7650,1,blue,4913.922451792053
19477,110000040,20150317T000000,278000,5,1.5,1820,8712,1.0,0,0,5,7,1090,730,1960,0,98032,47.3712,-122.289,1820,8712,1,blue,8885.367477817954
19478,3876800580,20140902T000000,351000,4,1.0,1430,8400,1.0,0,0,3,6,730,700,1969,0,98072,47.7417,-122.172,1310,8240,4,lightred,8210.507561360037
19479,3127200021,20140616T000000,850000,4,3.5,4140,7089,2.0,0,0,3,10,3160,980,2003,0,98034,47.7059,-122.2,2640,8896,4,lightred,7668.714926447369
19480,2397101460,20140811T000000,885000,2,2.0,1313,3600,1.0,0,0,3,8,1313,0,1904,2012,98119,47.6369,-122.365,1080,3600,5,orange,7628.437708414023
19481,1720069146,20140715T000000,399950,3,2.0,1590,87120,1.0,0,3,3,8,1590,0,1998,0,98022,47.2241,-122.072,2780,183161,1,blue,14699.521384564914
19482,7878400043,20140805T000000,185000,3,1.75,1080,9262,1.0,0,0,3,7,1080,0,1968,0,98178,47.4883,-122.248,1090,9262,3,darkred,2940.657699526052
19483,9282801030,20140925T000000,440000,5,3.0,2730,6000,1.0,0,0,3,8,1470,1260,1979,0,98178,47.4994,-122.234,2590,6000,3,darkred,3712.0767433825163
19484,6072800265,20140813T000000,2395000,4,3.25,3800,19798,2.0,0,0,3,10,3800,0,1969,2009,98006,47.5684,-122.19,3940,18975,0,red,8177.296464429934
19485,5267000180,20140821T000000,299000,3,2.25,2540,9961,1.0,0,0,4,8,1320,1220,1969,0,98031,47.41,-122.208,1870,10251,3,darkred,6421.793099676941
19486,2722049077,20140828T000000,299500,3,1.75,1810,34500,1.0,0,0,3,8,1230,580,1980,0,98032,47.3707,-122.275,2090,9735,1,blue,7963.549826907743
19487,1115100278,20150317T000000,420000,3,1.5,1540,7506,1.0,0,0,5,7,1540,0,1961,0,98155,47.7565,-122.325,2180,7653,5,orange,6290.451008101949
19488,8075400530,20140627T000000,234000,4,1.0,1390,18000,1.0,0,0,3,7,1390,0,1955,2013,98032,47.3885,-122.284,1390,18000,1,blue,9714.401131437857
19489,1997200245,20140714T000000,540000,2,1.75,1460,4800,1.0,0,0,5,7,850,610,1950,0,98103,47.6928,-122.339,2050,5592,5,orange,1327.4850202360374
19490,926069009,20140609T000000,649950,4,2.5,2350,63162,2.0,0,0,4,8,2350,0,1994,0,98077,47.7545,-122.047,2370,63162,4,lightred,8824.231720319389
19491,6381500110,20150108T000000,330000,3,1.0,1160,7912,1.0,0,0,4,7,1160,0,1956,0,98125,47.7336,-122.306,1190,7482,5,orange,3998.783259689639
19492,7203100850,20150427T000000,840000,4,3.25,3500,5960,2.0,0,0,3,9,3500,0,2010,0,98053,47.6944,-122.022,3390,6856,4,lightred,6131.698842382137
19493,3529300330,20141107T000000,370000,3,2.5,1980,6922,2.0,0,0,5,8,1980,0,1991,0,98031,47.396,-122.184,2090,7697,1,blue,7274.632765616007
19494,3204800330,20140625T000000,410000,3,1.5,1250,7700,1.0,0,0,5,7,1250,0,1968,0,98056,47.5383,-122.178,1430,7700,0,red,9510.698298457939
19495,6411600411,20141209T000000,257000,2,1.0,770,7200,1.0,0,0,3,7,770,0,1951,0,98125,47.7143,-122.325,1320,7139,5,orange,1598.0864553012148
19496,8685500145,20141230T000000,350000,3,1.0,1920,6710,1.0,0,0,3,7,1320,600,1959,0,98118,47.5346,-122.286,1810,5600,0,red,3421.9265762785226
19497,7277100610,20140825T000000,380000,2,1.0,1120,7560,1.0,0,1,3,6,1120,0,1947,0,98177,47.77,-122.39,1120,7200,5,orange,9192.616759263507
19498,1775800750,20150310T000000,344000,3,1.0,1150,12402,1.0,0,0,4,6,1150,0,1969,0,98072,47.7422,-122.099,1400,13600,4,lightred,6420.824887422151
19499,2856101105,20140527T000000,488000,3,2.5,1590,2550,3.0,0,0,3,7,1590,0,1985,0,98117,47.6772,-122.393,1260,5100,5,orange,5698.143758475055
19500,4443800705,20141008T000000,465000,3,1.0,910,3880,1.0,0,0,3,7,780,130,1942,0,98117,47.6862,-122.392,1220,3880,5,orange,5258.188517054638
19501,3878900464,20150504T000000,229500,2,1.75,1870,6625,1.0,0,0,3,7,960,910,1948,0,98178,47.5071,-122.249,1680,6000,3,darkred,4839.644973240164
19502,8151600900,20141112T000000,445000,5,3.0,2420,11250,2.0,0,0,3,8,2420,0,2013,0,98146,47.5082,-122.362,1510,9950,0,red,7822.363318799804
19503,1612500155,20150317T000000,246000,4,1.5,2120,7110,1.5,0,0,3,6,2120,0,1919,0,98030,47.3846,-122.227,1540,7110,1,blue,6702.8864830168695
19504,4140500180,20140604T000000,545000,5,2.5,2730,17240,1.0,0,0,5,7,1660,1070,1958,0,98028,47.7646,-122.267,2250,13200,5,orange,8389.330412297319
19505,3342103174,20140813T000000,518000,4,2.5,2560,5672,2.0,0,1,3,8,2560,0,2005,0,98056,47.5222,-122.201,2190,6788,3,darkred,6474.049338762627
19506,2078500210,20141031T000000,565000,4,2.5,2620,10016,2.0,0,0,3,8,2620,0,1996,0,98056,47.5295,-122.179,2620,10016,3,darkred,7845.594217386351
19507,3955900910,20150410T000000,445000,4,2.5,2760,8558,2.0,0,0,3,7,2760,0,2001,0,98056,47.4802,-122.189,2760,7703,3,darkred,3167.5706606678636
19508,3472800068,20140717T000000,968000,5,2.5,2900,9799,1.0,0,0,3,8,1450,1450,1959,0,98004,47.6255,-122.208,2810,9687,0,red,9639.853350188152
19509,8928100205,20150331T000000,725000,3,2.0,1820,6324,1.0,0,0,5,7,910,910,1945,0,98115,47.6823,-122.27,1850,6440,5,orange,4544.160425347492
19510,2473400110,20140826T000000,315500,3,1.75,1870,8400,1.0,0,0,3,7,990,880,1977,0,98058,47.454,-122.164,1750,8400,3,darkred,4857.2714226856615
19511,2558720120,20140505T000000,487585,4,1.75,2010,9211,1.0,0,0,3,7,1470,540,1977,0,98034,47.7206,-122.171,1840,8500,4,lightred,6504.943482063176
19512,2023049361,20150323T000000,246500,2,1.0,940,6000,1.0,0,0,2,7,940,0,1954,0,98148,47.4631,-122.329,1890,8547,3,darkred,7757.642107034139
19513,6821101285,20140814T000000,819000,3,1.75,1850,6000,1.5,0,0,3,8,1650,200,1913,1999,98199,47.6528,-122.401,1540,6000,5,orange,7748.184105348378
19514,2780910100,20141218T000000,349900,5,2.5,2530,4229,2.0,0,0,3,7,2530,0,2004,0,98038,47.3531,-122.021,2070,4879,1,blue,12784.590663391482
19515,9357000230,20140822T000000,267000,3,1.0,940,4700,1.0,0,0,4,6,940,0,1942,0,98146,47.5117,-122.378,1020,5700,0,red,8326.828098769825
19516,3649100015,20150513T000000,480000,3,2.25,1820,15000,1.0,0,0,3,7,1480,340,1978,0,98028,47.7401,-122.249,1930,13600,5,orange,7216.787491580797
19517,1189000180,20140910T000000,525000,2,1.0,1510,3360,1.0,0,0,3,7,880,630,1924,0,98122,47.6135,-122.297,1330,3360,0,red,5490.812484270871
19518,3905120610,20140625T000000,578000,4,2.5,2070,5415,2.0,0,0,3,8,2070,0,1996,0,98029,47.5706,-122.006,2120,5331,2,gray,3471.495512870093
19519,993002177,20150506T000000,345000,3,2.5,1380,1547,3.0,0,0,3,8,1380,0,2000,0,98103,47.6908,-122.341,1380,1465,5,orange,1582.871031179053
19520,6384500535,20150326T000000,499000,3,1.0,1270,6250,1.0,0,0,3,7,910,360,1955,0,98116,47.5694,-122.397,2000,6250,0,red,7390.299823411679
19521,7751800115,20140826T000000,425000,3,1.5,1390,9680,1.0,0,0,4,7,1390,0,1956,0,98008,47.634,-122.125,1460,10050,4,lightred,5861.536907849041
19522,4137020820,20141027T000000,268000,4,3.0,1840,7510,2.0,0,0,5,8,1840,0,1988,2013,98092,47.2595,-122.218,1650,7957,1,blue,8237.877986002255
19523,9407000230,20141204T000000,240000,3,1.0,1600,12566,1.0,0,0,4,7,1600,0,1971,0,98045,47.4431,-121.765,1600,10650,2,gray,19566.318245904487
19524,3306200230,20150303T000000,147000,3,1.5,1480,9606,1.0,0,0,4,7,1100,380,1964,0,98023,47.2978,-122.363,1600,9619,1,blue,13731.999545772971
19525,3888100176,20150306T000000,500000,4,2.0,2120,7806,1.0,0,0,4,6,1770,350,1949,0,98033,47.6859,-122.166,1560,9920,4,lightred,4749.221943555261
19526,7011201325,20141028T000000,1010000,4,2.75,2940,5400,1.5,0,2,5,8,1940,1000,1910,0,98119,47.6366,-122.369,1970,2008,5,orange,7781.776764918317
19527,1424130220,20150309T000000,991500,4,3.0,3820,26895,2.0,0,2,3,11,3820,0,1995,0,98072,47.7253,-122.092,3820,24751,4,lightred,4604.7040618796345
19528,9165100375,20141118T000000,510000,5,2.0,2740,3838,1.0,0,0,4,7,1370,1370,1959,0,98117,47.6819,-122.393,1660,4040,5,orange,5486.160578265828
19529,1651500040,20140801T000000,1980000,4,4.0,4360,12081,2.0,0,0,3,10,4360,0,2007,0,98004,47.6377,-122.219,2180,10800,4,lightred,10153.549598015294
19530,8929000090,20140702T000000,484998,4,2.5,1540,1870,2.0,0,0,3,8,1540,0,2014,0,98029,47.5524,-121.999,1540,1619,2,gray,1929.9116209425626
19531,3303850360,20140625T000000,1280000,4,3.5,4660,17398,2.0,0,2,3,11,4660,0,2003,0,98006,47.5422,-122.112,5080,24913,2,gray,10367.329652219929
19532,2011000120,20140529T000000,210000,3,1.75,1590,7617,2.0,0,0,3,7,1590,0,1986,0,98198,47.3819,-122.312,1490,7450,1,blue,10982.382968596088
19533,6751100205,20140804T000000,450000,2,1.0,1180,10720,1.0,0,0,4,7,1180,0,1955,0,98007,47.5893,-122.135,1420,10750,0,red,12602.176249473672
19534,5078400035,20150402T000000,875000,4,1.75,2360,8286,1.0,0,0,3,7,1320,1040,1952,0,98004,47.6226,-122.205,1680,7630,0,red,9578.469343413215
19535,6073300530,20150428T000000,529950,4,2.75,1860,7500,1.0,0,0,5,8,1220,640,1967,0,98056,47.5398,-122.173,2020,8137,0,red,9821.682549001951
19536,9818700645,20140723T000000,415000,3,1.75,1470,4000,1.0,0,0,3,7,1070,400,1979,0,98122,47.6067,-122.298,1280,3500,0,red,4733.400076924327
19537,6181700625,20150220T000000,590000,4,2.0,2990,12970,1.5,0,2,4,7,1960,1030,1948,0,98028,47.7605,-122.258,2500,10680,5,orange,8384.719047756604
19538,8718500610,20140526T000000,379950,3,1.5,1690,9144,1.0,0,0,4,7,1140,550,1956,0,98028,47.739,-122.253,1840,10600,5,orange,6906.677609374167
19539,7950302150,20150410T000000,385000,1,1.0,660,3570,1.0,0,0,3,6,660,0,1906,0,98118,47.5659,-122.284,1520,4080,0,red,1128.1819139211013
19540,923000115,20141029T000000,588000,3,1.75,2310,7620,2.0,0,0,3,8,2310,0,1942,1988,98177,47.7266,-122.363,2200,7672,5,orange,4120.1189490297365
19541,1722800835,20140811T000000,252500,2,1.0,770,2191,1.0,0,0,3,6,770,0,1937,0,98108,47.5512,-122.323,940,5000,0,red,2316.1333511680414
19542,7436300180,20140519T000000,530000,3,3.5,2320,3174,2.0,0,0,3,9,2060,260,1997,0,98033,47.6897,-122.175,2320,3187,4,lightred,5450.883589971904
19543,1630700276,20150105T000000,385000,2,1.5,1370,159865,1.0,0,0,3,7,1370,0,1960,0,98072,47.7592,-122.092,1370,16217,4,lightred,8343.213357734669
19544,2558670110,20140829T000000,419000,3,2.25,1700,7650,1.0,0,0,4,7,1340,360,1975,0,98034,47.7214,-122.166,1980,7200,4,lightred,6272.561512244302
19545,402000110,20141017T000000,175000,2,1.0,960,5508,1.0,0,0,3,6,770,190,1951,0,98118,47.5307,-122.277,1280,5304,0,red,4062.1469649167907
19546,442000175,20150331T000000,515000,2,1.0,1150,5664,1.0,0,0,3,7,870,280,1948,0,98115,47.6894,-122.284,1380,5664,5,orange,3268.409624391682
19547,8825900410,20150218T000000,945000,4,2.5,2910,4680,1.5,0,0,5,9,1850,1060,1937,0,98115,47.6745,-122.31,1960,4120,5,orange,3036.0905561580644
19548,984210120,20140620T000000,359900,5,2.25,2290,7420,1.0,0,0,3,7,1290,1000,1973,0,98058,47.4375,-122.166,1660,7526,3,darkred,5538.474454937382
19549,8044050040,20140807T000000,419950,4,2.5,2260,5164,2.0,0,0,3,8,2260,0,1996,0,98056,47.509,-122.166,2260,5866,3,darkred,6530.093758741748
19550,2771604370,20140926T000000,460000,3,1.75,1300,4000,1.0,0,0,3,7,900,400,1953,0,98199,47.6368,-122.388,1750,4000,5,orange,8467.0665306274
19551,5028602020,20150305T000000,255000,3,2.25,1850,7151,2.0,0,0,3,7,1850,0,1989,0,98023,47.2843,-122.352,1710,6827,1,blue,13436.821059012924
19552,643300040,20141104T000000,481000,4,1.75,1920,9500,1.0,0,0,4,7,1470,450,1966,0,98006,47.5683,-122.177,1820,10091,0,red,9150.625281094957
19553,643300040,20150313T000000,719521,4,1.75,1920,9500,1.0,0,0,4,7,1470,450,1966,0,98006,47.5683,-122.177,1820,10091,0,red,9150.625281094957
19554,224059025,20140620T000000,1080000,3,3.0,4910,43560,2.0,0,0,4,10,4000,910,1989,0,98007,47.5911,-122.131,3540,12288,0,red,12939.60567866265
19555,3379200100,20140523T000000,334000,4,2.5,2210,6080,1.0,0,2,4,8,1410,800,1965,0,98178,47.4915,-122.228,2210,6175,3,darkred,2788.046670700895
19556,6338000493,20140912T000000,675000,4,2.75,2280,3200,1.5,0,0,5,8,1520,760,1931,0,98105,47.6709,-122.282,1970,4687,5,orange,4546.488268092193
19557,293000068,20140613T000000,556000,3,1.75,1640,7437,1.0,0,0,3,7,1090,550,1948,0,98126,47.5324,-122.38,1640,7436,0,red,7041.758029620792
19558,6169901095,20140815T000000,900000,4,2.0,1980,7200,2.0,0,3,3,8,1700,280,1910,0,98119,47.6318,-122.369,2490,4200,5,orange,8267.945826101435
19559,4443800375,20141002T000000,400000,3,1.0,900,4084,1.5,0,0,3,7,900,0,1910,0,98117,47.684,-122.393,1280,4080,5,orange,5405.1077124586345
19560,9376301800,20150324T000000,724950,4,1.75,1960,4340,1.0,0,0,5,8,980,980,1912,0,98117,47.6847,-122.37,1630,4360,5,orange,3785.0744492711033
19561,6799300150,20140903T000000,321000,4,2.25,1800,4500,2.0,0,0,4,8,1800,0,2004,0,98031,47.394,-122.183,2010,5050,1,blue,7055.519635968447
19562,3271800910,20140701T000000,1356925,4,3.5,4270,5800,2.0,0,3,5,10,3170,1100,1937,0,98199,47.6474,-122.411,3100,5800,5,orange,8706.258794784007
